action	reward
2	0.055631812394538516
0	0.44046538222759035
0	0.7953661356054246
2	0.4913549854181736
0	0.0
2	0.17489023493937728
0	2.5812370046367743
0	0.0
0	0.22565741227847802
1	1.7037147472112273
1	0.5484139139066484
1	1.7417607012824408
1	0.8574542749696106
1	0.02908326272203876
1	0.39847844278491207
0	0.5964774010967365
2	0.3992900267623749
0	1.7920368707304093
0	1.3999996190568296
0	2.0955862569076187
0	2.149823501196806
0	2.8270815969259635
0	0.0
0	0.6162417502970512
0	0.38515232422627244
0	2.286514989181163
0	0.2656092541285764
0	1.185038789992761
0	0.9299846003509544
0	2.2644155063176274
0	2.0981653797397355
0	0.4154385832931349
0	0.78208106043741
0	1.1315094616701118
0	0.0
0	2.9611000306798725
0	0.3711157648784311
0	0.25813020175160895
0	1.545232700766325
0	0.0
0	0.7475861752250856
0	0.651766816254771
0	0.8451430809582015
0	0.7740577833023099
0	0.9191899892378982
0	0.0
0	1.8250918149073094
0	0.19686311476052654
0	0.5955548548409993
0	1.472467631894909
0	0.41405730513597927
0	0.0
1	0.16120781710665166
0	0.035729215023053484
2	0.23950895547226136
0	1.5025693028210165
0	0.35181932914803804
0	1.1940290900097934
0	0.0
2	1.3159647884781533
2	0.3722410241950189
2	0.8185029023671562
2	2.985899410163583
2	0.6209088984199513
2	2.063743564167102
2	0.0753887386943477
2	0.6536955950916177
2	0.653053218368288
2	1.8786377444548572
2	0.01585263922737412
2	0.6686249277126097
2	1.738387431049363
2	1.7661560029919954
2	0.4246176949346334
2	1.647227710643261
2	0.2122260698821593
2	0.37629398595945895
2	1.2101746127881747
2	0.8953620927597769
2	0.03257234981461099
1	0.0
0	0.5641320600178602
0	0.7666606823802343
2	0.5490799390767672
0	0.0
2	2.4285589412097606
2	1.5052950394367328
2	0.0
2	1.9978722209646325
2	0.9799687115768103
2	0.00038000321468700804
2	0.6020479619612311
2	0.25135865955029335
0	1.25232077361107
0	0.5618420649270957
2	1.7647733239747194
2	1.412192055074118
2	2.4043300931126037
2	0.7641596992838674
2	0.04897692039596624
2	1.2337730834502842
2	1.7196950550934176
2	0.754888301311025
2	1.418739391024808
2	1.6848481086806713
2	1.0320869596804105
2	0.8889806580193464
2	1.6838317196208097
2	0.17067790153865348
2	0.582392795291746
2	0.8533098553353946
2	0.9504492485840472
2	3.0792812460032764
2	1.6518236437052303
2	1.0096768870366215
2	1.5274509166354688
2	0.17378871872749102
2	1.1634004729569067
2	1.9338673829263824
2	0.5923195392687746
2	0.5673723256985629
2	0.9129992543078975
2	0.028285974350577336
2	0.0004433994205963465
2	0.0
2	0.7262832064343901
2	0.8402815598495977
2	0.8142237305412268
2	1.4122164446269634
2	0.8801981578053248
2	0.01339067909718994
0	0.587646928775913
2	1.4124706267227485
2	0.0
0	0.3176667252460641
2	0.7136755059222688
1	0.5035028057334142
0	0.15389342245590454
2	0.24680465632630733
0	0.8042841983014215
2	0.6716937343607445
0	0.18414988540588872
2	1.045353798815832
2	1.5938845011725176
2	0.5646161790877259
2	0.6419065646558053
1	1.647308270033255
1	0.9398086381431077
1	0.22516309745477103
1	1.543544553919794
1	0.6845934120029702
1	1.8705381226021487
1	1.1019042067574063
1	1.6552483854563453
1	0.10684137669330163
1	0.7901278026602023
1	0.1474118711157122
1	0.799269956479039
1	0.34484333642500453
2	0.04303990289492088
1	0.0
0	0.383319396547832
0	0.0
2	1.6555258396622907
2	0.8718361311245575
2	0.8500282042549004
2	0.0
2	0.0
0	0.08311697434777465
2	0.0
0	0.0
1	0.2844923721719035
2	1.3339339278032722
2	0.0
0	0.8418772404125445
0	0.0
2	0.22643977166256102
1	0.5687435895691126
0	1.839374033862643
0	0.5042048449445539
0	0.25657270258042775
2	1.6824211600771029
2	0.0
0	0.0
2	0.6666868280595566
2	1.1814294638097396
2	0.4545951309204591
1	0.2962559550393429
2	0.4971649650726536
0	0.8253015581668586
0	0.8454561251606802
0	0.0
2	0.0
0	0.7089619906245331
1	1.0503149994338616
1	1.8588340012457134
1	0.7922108984496314
1	0.0
1	1.7039167378383566
1	0.2711308809046087
1	1.0379261062075025
1	0.0
2	1.6966256298153561
2	0.1477054656086515
0	0.859035818221462
2	0.3368528956123934
0	0.8246442022339677
0	0.9483535027347262
0	0.7564803291690853
0	0.0
2	0.12982098156158361
1	0.870091964631436
0	0.0
1	0.0
2	0.42480701346937044
2	0.0
0	0.0
2	0.1584501712313986
0	1.191548462862481
0	0.7440314680528893
0	0.0848112958859929
2	0.49458016446717656
1	0.8319820431690634
1	0.5547497004438227
0	1.5098006767299896
0	1.3715446681504468
0	0.0
0	0.8179334441482549
0	3.45881308028229
0	2.1052852063343552
0	0.0267098972689761
0	0.29196807656455237
0	0.0
0	0.3997840511067242
0	2.747545707958467
0	1.5130183897048697
0	0.0
0	0.7838147042162945
0	0.21330639903020532
0	0.7399254802234998
0	0.016672126722240388
2	1.0796618596371375
2	0.16442831854565054
0	0.8412211483671104
0	1.5639923359206325
0	0.7029596852457668
0	0.9664926749985038
0	0.8242024408289295
0	2.369302686610484
0	2.708170001734835
0	0.9689169927003111
0	0.15333977409208044
0	1.2927064481431483
0	0.05033628319554151
0	1.1070996409793208
0	0.0057520725833103414
0	0.6694611169365887
0	0.0
1	0.0
2	2.1067424580392085
2	0.7387483317615795
2	0.3548269410629028
2	0.13128261119878604
0	0.7482537758756498
0	0.6337002384023434
2	1.9539606393822575
2	0.0
2	0.47410415374841497
0	1.755354515528553
0	0.0
0	0.49803681919601495
2	1.389665706598969
2	0.0
0	0.6101783213526522
0	0.5392171695663712
2	1.3901837391101253
2	0.8346992928069484
2	1.2463875871411478
2	0.07169412267120479
2	2.252554209936397
2	1.5673032937448548
2	0.19647047256994332
2	0.08484804383745881
2	0.8484604537352407
2	1.0629250662342185
2	0.0
0	0.0
1	0.0
2	0.4085587400023305
0	0.1516296644606545
2	0.039745142950541656
0	0.9631211836935188
0	1.9238696826921835
0	0.5214837085074178
0	1.5653038780309525
0	1.6551433964616047
0	0.6575026051497537
0	0.38281257449419637
0	0.008647023161407086
0	0.014466440796139013
2	0.5946138506606733
0	1.184404583599979
0	1.0719839164333802
0	0.7086717127055003
0	0.9266165064133105
0	0.0
2	1.9928100340782595
2	0.9235712669363683
2	0.027188322292675537
2	0.0
1	0.14170089404569386
0	2.3219163760233608
0	1.7224565656844366
0	0.6953154714934422
0	0.0
0	0.08142057315466611
0	0.0
2	0.516863517689244
2	0.8831345443419867
2	1.3253421271629184
2	0.5993332202763191
2	0.36765996078549423
0	0.0
2	0.0
1	0.0
0	0.37329888023476876
0	0.0
2	0.9900536153551075
2	0.08165520278572602
0	0.5516410473905112
2	2.1999955010265992
2	0.39635525239483294
2	0.5141833478905778
2	0.17397391084045366
0	0.0
2	0.4151857430284329
1	0.332145291639766
2	0.11098737094370947
0	0.027738093358870453
2	0.8957935970778961
0	0.12530838949638745
2	1.5609670030643081
2	0.738159288386228
2	0.7990027925904307
2	0.5608819135362246
2	2.619022045232142
2	0.0
2	2.2288905248194157
2	0.0
2	0.8128116582970133
2	1.9997691412848557
2	1.0064724187199938
2	0.037848691412873614
2	0.9613554822381523
2	2.7794817969038554
2	1.9410266831819294
2	0.81263078402471
2	2.075846931034217
2	1.776070277305573
2	1.247035097541636
2	0.0
2	2.1217321108314158
2	2.6834727130404223
2	0.5574943133632553
2	2.0323867847016945
2	0.531125141400361
2	0.7597791414559913
2	1.7406875930422374
2	2.8688876294663017
2	0.9474389718648755
2	2.5039472009176915
2	1.8945566266940836
2	0.7370641256484656
2	0.7894104786245371
2	0.7222199893269942
2	1.8377494324687351
2	0.9993736318797866
2	0.3243418734507054
2	0.059449391778423344
2	0.0
2	2.624271025129787
2	0.19252887146173414
2	0.6859814761399256
2	0.012144285720426251
2	1.9502905420933727
2	0.0
2	0.8180644288448686
2	1.0656067928951636
2	0.15397513816797948
2	0.2649286075965068
2	0.8477006227401263
2	0.2852632140504945
2	0.0
2	2.7531144045261255
2	0.09160093709710837
2	1.6033936517620189
2	0.9477998112020981
2	0.42806236272923326
2	0.8043891931718715
2	0.7596017738870497
2	2.7401524142704066
2	0.25488784761870464
2	1.5826513314128565
2	1.1075531844281878
2	0.055462328315721954
2	1.8261690503635681
2	0.19636378435275326
2	1.8552934139849215
2	0.5815857623189855
2	0.9699284384611543
2	1.4507278665804608
2	2.7698302447499468
2	0.0
2	0.0
2	0.0
2	1.7193914477010288
2	0.07025205916566668
2	1.1375385148799193
2	1.2926721582503562
2	1.8440175175144657
2	1.344492937724388
2	1.083655775577833
2	1.944983246549338
2	0.0
2	0.7690373872025216
2	0.0
2	0.15559030952816855
2	0.43603323256600124
2	0.20982199805580348
2	0.3258861949464129
2	0.7751144234184928
2	0.9146551523255316
2	0.8949361088360288
2	1.1837781063035666
2	0.14195382116847766
2	0.3273667896692656
2	0.9581999799237879
2	0.7538070236000527
2	0.6522325136291333
2	0.7462403024402908
2	0.03227243166023186
2	0.14930397248331428
2	2.1948937056139872
2	0.0
2	0.22266032452771278
2	1.7846345812790645
2	2.302329154712834
2	1.1794530811869608
2	1.3608288625048868
2	0.9013625790072781
2	0.3239866143658905
2	0.9702886219555593
2	0.0
2	1.9465385801300987
2	1.007901050291907
2	1.4611430554880207
2	0.16476661089780598
2	0.7057846851079177
2	0.7646201305730171
2	2.8006062700967442
2	0.7761610585111021
2	1.9696656080612454
2	0.3954811418858757
2	1.782502151424565
2	1.4021264937278297
2	0.9080884558983913
2	0.021080440694282276
2	2.883087931625098
2	1.6334227792646108
2	1.4707190332151645
2	0.0
2	1.0445879307486972
2	0.4701650052633163
2	0.06711059883256687
2	0.49681829380212505
2	0.5914574408302273
2	0.2827809161335566
2	1.1372574549635097
2	0.3065190780507068
2	0.7138786034477888
2	0.11025265113634064
2	0.4102431929572202
2	0.45730213652122087
2	0.1194091305621433
2	0.9144493969038116
2	0.6683201878542633
2	1.562126719890299
2	0.9695473688968136
2	0.5937047564519918
2	0.45922898288507086
2	0.7207618290479699
2	2.658002675067061
2	2.3056811883185233
2	0.0
2	1.8166283851054696
2	0.13183629087059245
2	1.2860601950865798
2	1.9692299532993045
2	0.9078380945069285
2	0.5493069789589993
2	0.0
2	0.0
2	0.6181021663738913
2	0.7239033189491915
2	0.11790175475664944
2	0.0
1	1.2121162972208874
1	0.9626347533270104
1	0.0
2	1.6872678980836948
2	1.6793488779198142
2	1.4265531343919302
2	0.44780416789399013
2	0.1699060052640694
2	1.2267774848402726
2	0.0
2	0.4483226085800276
2	1.9905595071759485
2	1.771358024530024
2	0.18284906433232218
2	1.8994129647259235
2	0.4241563328448401
2	1.5560147872301633
2	1.98215178292765
2	0.43031875012027543
2	0.0
2	0.9691118670620643
2	1.0029466469483808
2	0.12491622549609249
2	0.6488199317970121
2	0.8449786951931725
2	0.5898281502941495
0	0.10966210275875443
2	0.8161614707623757
2	1.0359239269766525
2	1.8315119606872492
2	0.11040001757950324
2	0.7915053732621572
1	0.9282111759273302
1	1.9740661433982578
1	0.27875482674129026
1	0.0
2	0.5904665491242831
2	1.4514725883164763
2	1.294331872853682
2	0.9467443867351563
2	0.6861992168302598
2	0.8338771992471672
2	0.0
0	0.44062963087563956
2	0.0
1	0.7617529041059438
0	2.843959353929479
0	0.0
0	0.4195206703932861
0	0.5000221267318777
1	0.0
0	0.7524087286269706
2	0.6808232551422854
0	0.8413619416210883
0	0.3618103103576221
2	0.2280902522021464
2	0.0
0	0.0
2	0.8567875050512954
2	0.0
0	0.0
2	0.7317210952609475
2	1.0513028158877091
2	0.04474279745086651
1	0.017866352407634678
0	0.0
2	1.566379580432592
2	0.30934538379788545
2	0.221482557844229
2	0.06101919498032182
0	1.4747273667144802
0	0.6775456581416597
0	0.0
2	0.0
0	0.35181156640876665
2	0.2015505186672336
0	0.021263736607258332
2	0.0
1	0.6845686214734392
2	0.821891862823941
0	0.7204172082249554
1	0.20826349215076145
2	0.16722467094125704
0	0.6608928733175834
0	2.1165188826416603
0	1.6156626553107436
0	0.2967148090734735
0	0.4575044134154458
0	0.18578393930803416
0	0.3790978481892755
2	1.8822002550103982
2	0.0
2	0.1173961026888376
0	0.8746507104363459
0	0.27271504732636564
2	0.530796528012663
2	0.0
0	0.8515773231687674
0	0.6351972845619607
1	0.3955885220804445
0	1.4917577897705296
0	0.4957894393921992
0	0.2677551252364595
2	0.4723342567591403
2	0.030946489790594334
0	0.5781557539306126
0	0.3318294129071354
2	0.0967733906118915
1	0.5089614525781923
0	0.66367715787165
2	2.973198432838643
2	0.7535901442281856
2	2.820128259448701
2	0.8872572033378037
2	0.03095428350192686
2	0.7148861153856778
2	0.0
2	0.9909734607433263
2	0.9217304280617518
2	0.2895531860961642
2	0.15170758568066822
2	0.9723093710442625
2	1.719661677100151
2	0.7502253411766355
2	0.11514982003571816
2	1.92425285719637
2	0.4681046271622906
2	0.24335028610206133
0	0.6728641938888136
2	0.0
0	1.3639553727384077
0	0.575209326882013
0	0.0
2	1.2553611497545247
2	0.3554936366950181
1	0.0
2	0.31470931613456354
0	0.0
2	0.0
2	0.0
0	0.35101157772023706
2	1.400984631047597
2	0.7073763763166132
2	0.3733073908723803
0	1.0838317459752798
0	0.04485528608273248
2	0.6397466033598853
2	1.1388920406541942
2	1.0858313238588604
2	0.4174756231277408
2	0.5181295408812886
0	2.997085479075958
0	0.16228946235012842
0	0.22383289116797334
0	0.13415270232859378
2	0.0
0	1.2862225382026629
0	0.18012377268711965
1	0.0
